,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,J_mag,H_mag,K_mag,G_mag,BP_mag,RP_mag,W1_mag,W2_mag,W3_mag,TESS_mag,Kepler_mag,parallax,distance,AV
989,295.3647214079316,9.89271536849788,0.3067602112969055,0.37828608003914166,0.37829137605545815,0.3723763298706369,10.330549072009234,3.5241678389222226,3343.343461861594,4.873983268794456,-1.8067480894039347,9.256870223509837,384.3645166782949,11117.67202986589,0.0,0.0037071991002654613,9.588571734022105,8.941850437687451,8.735118488592583,12.470890375843334,13.938929015088632,11.340534749240186,8.620568918594003,8.458751799961309,8.341793130326556,11.244082574536053,12.499535516578323,36.423916772047605,27.45448838625226,0.012102863924254496
990,277.07741494672337,9.572646031191043,0.29018217374025307,0.3786097815111452,0.3786126045898575,0.3697590117844497,10.56439740114432,3.5251064374798133,3350.885570743631,4.880495155602156,-1.8091750273177525,9.262937568294381,388.8538323830969,11274.104259362108,0.0,0.0034815625531834237,9.598868311993332,8.95014283483291,8.74248786006942,12.466668456286083,13.922514440018128,11.3397746425716,8.626959503384706,8.466217004865726,8.349266374730195,11.24490628959029,12.492839604323997,36.50042283479408,27.396942893679263,0.025435058990579767
991,295.3763039346724,9.887404855282817,0.31213319348790713,0.37942839502384207,0.37943365532986195,0.3733677516205886,10.282401243714062,3.524111545503335,3343.043206037006,4.8730054684000335,-1.8046955422455877,9.25173885561397,383.38089493259923,11093.838239671766,0.0,0.0035396624963803737,9.582172619006231,8.936036784165884,8.729792165266423,12.46569565749688,13.934520615985344,11.335086009619827,8.615948416478789,8.454300835194463,8.337575290009646,11.238458288084384,12.49465523993141,36.403829560536806,27.4696374549572,0.006347199268457664
992,288.50264100302263,9.772257771647327,0.292012208254925,0.3780389788558887,0.3780431320384653,0.37082052375694585,10.456050645570546,3.525126812017116,3350.967496974092,4.8773374668803395,-1.8065794622289766,9.256448655572443,386.8065771807081,11191.664803307018,0.0,0.0032050914503392236,9.60017401363005,8.952320418248817,8.745412554192754,12.465550814721093,13.919188359311196,11.3392380372228,8.630795014031591,8.470383635336217,8.353760261163183,11.244547234821772,12.491545433311117,36.316089269746364,27.53600456734928,0.015315405642848603
993,288.06206015734136,9.758314519471147,0.307916704448946,0.3802228544683932,0.38022690704623496,0.3727108613295351,10.35556700731553,3.5244650766841423,3345.6488844059227,4.875423488366201,-1.8047863460035045,9.251965865008764,384.80512227361555,11150.90706187777,0.0,0.0030286472689744137,9.59211010874244,8.946359002300799,8.740485421227476,12.467501935662472,13.929402063207107,11.33880080852868,8.626995221704925,8.46598456378871,8.349554381052418,11.24297401881567,12.495312290132343,36.24001298152435,27.59380910017371,0.0007900479301183418
994,299.88119476334407,10.008067371237455,0.2703019016190269,0.3707872621645964,0.37079391150155216,0.3673837207480276,10.549252175867881,3.5247806005050117,3348.7041339379643,4.8770539755866364,-1.8160486489095975,9.280121622273995,388.7749177062542,11188.36227876656,0.0,0.0028504619962846493,9.61400999060207,8.966196214365873,8.758523054732082,12.472016134749452,13.920435869177355,11.34721763250659,8.641898189941848,8.480486712939705,8.363144797011563,11.253390783665964,12.49666156558104,36.52695929499805,27.377039296477616,0.018197825547858246
995,287.7089343752192,9.776984175596061,0.27554559044083665,0.3742363378301921,0.3742404783231429,0.36794926606526435,10.598729018242953,3.5250434857262003,3350.694345196529,4.879735208903784,-1.8136911193883463,9.274227798470866,389.6448416809642,11254.712318051501,0.0,0.00283673385044782,9.604833177452734,8.9565891563319,8.748900526519957,12.463675488345647,13.912473723333274,11.338768779458038,8.632646781707226,8.471689677418167,8.354547939698323,11.244842982013063,12.48845353388922,36.59865722903121,27.32340680539417,0.02115077754144666
996,291.6020950093672,9.830735810694605,0.28745945123894223,0.37681675849188934,0.3768214220057076,0.37027350822809446,10.469160195692446,3.5251982884559308,3351.598022706792,4.877219050687456,-1.8075761161580814,9.258940290395204,387.092916116847,11187.699430729508,0.0,0.0033677048299674446,9.60262958235378,8.955269830112272,8.748644349398097,12.462774633651886,13.912087360426213,11.337664102887166,8.63414620026022,8.473917687677814,8.357404042258302,11.243486934249384,12.488040578038053,36.304248177249406,27.54498578562122,0.009986570956837838
997,247.2083754879505,9.061821067555861,0.3044521239924508,0.380471858611111,0.3804731327173795,0.36672429860369443,10.881942427902636,3.524306865533108,3344.4942689493255,4.8897803980830385,-1.8195489591850775,9.288872397962693,394.6494682017213,11528.698949589909,0.0,0.004474342603527631,9.600673505816108,8.955975301996615,8.749764320490304,12.472882570752164,13.932641411227337,11.344785276828087,8.63503379966429,8.473484851355703,8.356785016807526,11.249307158214394,12.500141717269347,36.72148796044324,27.232011978305728,0.000548967888894431
998,273.56532116883045,9.526163614558888,0.2792736687450977,0.3755576185027911,0.37556017901097627,0.36670408812194777,10.745327360212361,3.5248007154995213,3348.793384344868,4.884205993917806,-1.8176243345865317,9.28406083646633,392.38545800262386,11375.464428158266,0.0,0.0033082960449550914,9.6041096366044,8.958121922482418,8.751432247335035,12.460173901572107,13.906749278513555,11.335836092118557,8.635845345071516,8.47483753780763,8.357991124180248,11.242091372029504,12.484804860142102,36.6782352814858,27.26412523191304,0.004504737360362447
999,284.0844259832759,9.709078284973005,0.27925097507251534,0.3760668575452725,0.3760704986758967,0.3682919929913111,10.619733822877626,3.525386528333183,3353.2164250970873,4.881041228527539,-1.8114902912778388,9.268725728194596,390.00153726129975,11284.607933209974,0.0,0.0035924226034246293,9.60797832960564,8.959913277525057,8.75268093639175,12.463706617291445,13.909521593101967,11.339613668508694,8.637274528497837,8.477046498811477,8.36031809477435,11.245950284541975,12.488135982022968,36.44124115349009,27.441436360194523,0.017048086209983243
1000,296.6772402046582,9.938447134716366,0.2736991262665496,0.3729094500086687,0.3729152240956798,0.3682808388835459,10.532054230265746,3.5251459985600944,3351.475629809892,4.877409532752555,-1.812481383451964,9.27120345862991,388.3963717418714,11192.958370792541,0.0,0.002795700972692008,9.611880987257322,8.964352206073844,8.757270123499934,12.46577590264629,13.910334803580527,11.342035001553102,8.641669739217162,8.481090716441052,8.36423150761728,11.24855952250975,12.489954947461174,36.39415957240199,27.476936182867888,0.012318596262045824
1001,291.48606372864884,9.842274909863594,0.2863824659436477,0.3740005629752602,0.37400526461121597,0.3686497515395034,10.528822468809379,3.5239526712920224,3342.04056967222,4.87778858292897,-1.8163661579737083,9.280915394934272,388.3111490493812,11218.227225195093,0.0,0.003512698109241287,9.595108028298029,8.948865271671957,8.741612401849922,12.467484451868796,13.92809055799607,11.33923478063953,8.625291244813974,8.46276859020252,8.345272924366416,11.243883812316948,12.494455826724856,36.75301582551213,27.20865152257381,0.011557839006132598
1002,270.12574899210085,9.451300073155883,0.3149590586200195,0.38149993679263766,0.3815022193856805,0.3705187407694833,10.578661861322164,3.5237140410826844,3339.91016054287,4.882040256135968,-1.812929179322182,9.272322948305458,389.031521231639,11334.725470008429,0.0,0.004044779008367261,9.584482952310578,8.94000198619524,8.733920636793034,12.469330732996513,13.939602233997414,11.338284990734575,8.619569385624722,8.457235855658027,8.340365718872565,11.24149654294743,12.49855551236583,36.65974753619486,27.27787470474752,3.632830757345076e-05
1003,291.4508650159243,9.851137434686079,0.26793871789893003,0.37191953774058145,0.3719243211671537,0.36677158219815054,10.635254023336241,3.524952382583214,3350.116515939901,4.879837334121921,-1.8168170899886364,9.282042724971594,390.4086613846272,11258.31867552131,0.0,0.0034521742739435698,9.616284269497392,8.969326636495552,8.762167837283581,12.467577830101334,13.910333066891567,11.344349841584714,8.645954860059877,8.484973104763183,8.367914840219083,11.251156150518707,12.491338126032373,36.495944104176296,27.40030500774381,0.010008649819628757
1004,281.95227427925545,9.660638649136851,0.2965119595208646,0.37853093139664956,0.37853425854405154,0.3697360802499408,10.560623235057365,3.524635997195763,3347.0962456657917,4.880446793816128,-1.8110664529494007,9.2676661323735,388.81269932150155,11279.621929654186,0.0,0.0031979298111852166,9.59277105156657,8.945153385585858,8.737819083786123,12.46651727326524,13.927507714828838,11.338164644879537,8.622418655495364,8.46104145890805,8.344004833340847,11.24265241422165,12.493691623083588,36.61790115666374,27.30904744435413,0.019549255949466087
